Output (S),Ia,Ib,Ic,Va,Vb,Vc
0,30.21347035,-32.02061213,-1.140871049,5926.765471000001,-434.391705,-5492.373766
0,-7.948773642,-25.10945089,34.94223351,6339.781613,-4468.793109,-1870.9885040000001
1,671.0894671,163.8910932,-832.8479556,433.345979,-365.50197199999997,-67.844007
0,-51.13364893,71.26546201,-17.42926941,-5728.298873,-166.448172,5894.747044999999
0,9.9881399,63.56577776,-71.30981951,-6035.725542,5675.9942249999995,359.731317
0,-46.93852746,6.679061627,42.07993263,3904.6085649999995,-6443.854812999999,2539.246248
0,-59.54739028,75.09201229,-13.23044008,-4782.093624,-1646.7682550000002,6428.861889999999
1,864.7750268,-543.9939628,6.459428434,164.233421,-2896.687189,2732.453768
1,765.982618,-772.3980697,8.56430868,-19.600427,-394.15788499999996,413.75831200000005
0,-20.72480723,90.04370538,-67.40144574,-6788.377387,3397.194339,3391.183048
1,23.45425191,-775.8132153,754.7368082,-1994.12202,17.669036,1976.4529949999999
1,-499.1355552,880.653269,-381.5197166,218.147985,247.658213,-465.806198
0,-66.60330485,20.34807102,49.05077834,904.120184,-6158.430124,5254.30994
0,27.8917551,38.59303184,-63.30719646,-4719.285296,6493.813304,-1774.527997
0,46.24809823,33.73973928,-83.14311439,-2231.210267,6740.369779000001,-4509.159501
0,53.4835052,-58.40396205,6.249282553,4968.24878,1343.221506,-6311.470286000001
1,717.3864329,-805.3886104,90.07119181,-66.286187,-366.04992599999997,432.336113
0,-21.73670991,-16.47171911,40.09497458,5827.975603999999,-5399.519048,-428.456556
0,35.97469867,-29.38812382,-9.64776496,5526.929617,409.894914,-5936.82452
1,674.6014485,-831.3500062,158.7405047,-102.267759,-342.338689,444.606448
0,-2.607559521,54.40759245,-55.44007355,-6500.5199489999995,4568.792206,1931.727743
0,0.043554138,-27.39741905,24.39648781,6500.573496999999,-3637.450905,-2863.122592
0,47.65505034,6.572881153,-57.92512874,-2684.214918,6623.888832,-3939.673914
0,26.47782343,-27.15443771,-2.76195692,6027.575455,-712.7058069999999,-5314.869648
1,517.9207092,362.2562599,-878.0474363,461.357028,-287.798291,-173.558737
0,-63.92944443,66.0377781,0.243377668,-4963.946592,-747.307539,5711.254131000001
1,119.841111,695.6292814,57.51488593,438.449286,-3005.551329,2567.102032
0,-2.303754781,84.61138933,-85.44476996,-6492.664398,5149.721797,1342.942601
0,15.4260202,-28.08837065,9.348891004,6407.367835,-2039.452855,-4367.91498
0,-65.7449519,37.65164962,25.11281391,1238.954772,-6132.647158,4893.692386000001
0,-56.50584393,0.106708249,59.07737321,2897.2087429999997,-6617.335659,3720.126916
0,30.2106729,-63.37797525,29.43348025,6248.912582,-1154.3425519999998,-5094.57003
1,-66.94658279,180.6086741,-111.3166146,-4779.651998,-460.43473300000005,5240.086731
0,-50.93353107,94.75839216,-46.94605836,-5921.3625680000005,221.731015,5699.631553
1,245.9419597,-862.4278191,-50.13257625,-334.926427,1566.6124759999998,-1231.686049
1,-422.3116846,889.4877901,42.65741737,256.09319999999997,-692.3512969999999,436.258097
1,-717.0400167,-26.98825282,-19.9941643,-1031.886625,4632.172963,-3600.2863380000003
1,367.1759881,-878.9870923,513.8866905,-286.109417,-175.320827,461.430244
1,38.95828327,192.6411645,-228.9796301,5500.574299,442.377507,-5942.951805999999
0,-66.93853228,35.14530808,28.15099969,-1847.018514,-4632.1724349999995,6479.190949
1,-30.84162448,779.9367745,-749.0974138,404.608941,-2.377177,-402.23176400000006
0,-55.13722325,20.61910079,31.18005267,3260.427764,-6436.403687999999,3175.9759240000003
1,328.9788769,1.536051949,11.54003664,3504.622495,-6405.164458,2900.541952
0,-29.7288454,-33.65944646,63.38829185,5085.243305999999,-6273.939187999999,1188.695882
0,-50.7097532,-13.45979172,60.40797127,3311.8599139999997,-6665.076792,3353.216878
0,27.29881069,-27.07800232,-3.659059733,5987.903812,-608.984332,-5378.9194800000005
0,-25.34215156,-14.66800094,41.82625078,5632.286979,-5624.4013429999995,-7.885636
0,42.84663204,-24.60072728,-21.42370083,4834.499835,1560.266103,-6394.7659380000005
0,-56.14695015,94.16798141,-41.26236606,-5527.173828,-501.50738,6028.681197
0,-3.271447598,-46.82413707,52.86348333,6526.492203000001,-4138.783143000001,-2387.709049
0,-68.96465981,63.93297404,6.862679975,-2053.568814,-4385.608084,6439.176898
1,-845.4000937,644.8953642,200.5024659,-87.182898,440.335104,-353.15220600000004
0,39.72838231,44.66373648,-82.4623971,-3630.430441,6842.033594,-3211.603153
1,225.8746372,-32.52031644,48.67272879,3853.156307,-6636.301418999999,2783.145112
0,6.639597047,-41.99899114,37.72963637,6574.805963,-3294.239674,-3280.5663
1,-553.3995026,-317.5503727,-50.01934248,-453.08252,4092.386034,-3639.3035139999997
1,853.5610826,-288.2099491,24.70470042,297.818807,-3700.2453179999998,3402.4265109999997
1,-32.67877958,-453.2236222,488.3515292,-5346.392909,-360.22111400000006,5706.614023
0,-53.9179483,-3.815627417,60.41078388,3266.495881,-6631.037578,3364.541697
1,632.0265596,-864.9663144,-29.31408776,-125.304014,-542.195852,667.499866
0,-29.67747151,-30.49077403,60.16824554,4814.105406,-6393.897191,1579.791785
0,-38.42776419,-22.32987862,63.42971009,4888.870833,-6307.532770000001,1418.661937
1,-416.1107475,882.7608351,-466.6520459,262.001179,202.822202,-464.82338100000004
0,17.85864027,40.89640069,-62.43878752,-5654.572814,5894.367259,-239.794445
0,-35.46638087,-15.69513497,53.36606853,5001.563622000001,-6175.130852,1173.56723
1,-696.2101672,-123.2511901,819.4591185,-424.743946,379.08347399999997,45.660472000000006
0,-45.034197,7.030437882,34.79558429,4356.138435,-6287.306883,1931.1684480000001
1,-856.3423759,587.0568797,-2.841580757,-136.621298,2705.186253,-2568.5649660000004
0,-82.00742074,41.73418268,42.19550343,2479.6007059999997,-5821.954578000001,3342.3538719999997
1,-422.1966983,-459.8560899,884.1401764,-466.05438000000004,239.945618,226.108762
1,-66.33528023,601.709354,-532.8654111,-2092.38953,-326.47432399999997,2418.8638539999997
0,36.87247951,37.57241198,-72.19409769,-3939.4164699999997,6737.181594000001,-2797.7651239999996
0,46.21947052,-24.37612985,-20.60270706,5157.14342,1070.070012,-6227.2134209999995
0,-42.89743539,98.8041929,-59.28094747,-6418.778894000001,1384.794433,5033.98445
0,-13.27310303,-39.80556542,64.48922107,6208.160188999999,-4449.0325,-1759.1277
1,-475.8350245,-393.1932319,-54.40701572,-463.84483200000005,3933.037405,-3469.192573
1,-798.3988344,109.6725688,-34.78929835,-363.39193000000006,4000.414759,-3637.022829
1,-837.2677762,-35.66403978,-16.68093099,-631.826525,4078.3179250000003,-3446.4914000000003
0,-60.83663817,4.401021656,58.81938937,2053.349276,-6536.34465,4482.995374
1,-626.208224,853.1372388,-224.8178211,137.22872900000002,317.122905,-454.35163400000005
0,14.75391271,-60.80166454,46.04775183,6663.797613000001,-3218.416806,-3445.380807
0,19.56230569,-49.80343206,49.70229841,6637.554847,-3265.6745769999998,-3371.88027
1,856.0513901,-236.2917374,-619.7578875,314.008838,-455.656795,141.64795700000002
1,849.6428444,-273.2656419,25.52805458,302.20248300000003,-3728.25904,3426.056557
0,38.43513746,-27.05368786,-14.56138418,5290.1543090000005,835.9185779999999,-6126.072886999999
0,-66.09381982,65.29250802,3.024801189,-3454.493163,-3195.187358,6649.680531999999
1,582.694692,285.3047464,-865.9490303,452.711193,-320.691987,-132.019195
1,-32.17556939,44.50746362,-50.00713167,-4106.745115,6372.948318000001,-2266.203203
1,23.82340572,-791.2025709,769.9530804,-1908.099446,10.717431999999999,1897.3820249999999
0,-60.56049631,28.33658358,34.11954581,1961.504237,-6348.119525,4386.615288
1,392.2227696,-881.2371987,491.0113595,-274.413865,-188.788149,463.202014
0,25.06176449,-53.48948259,31.18714762,6270.250371,-1324.886354,-4945.364028
1,-62.48242071,666.7801289,-601.8665839,-1343.176043,-275.991892,1619.1679350000002
0,-4.922456829,-25.26979396,27.23345227,6432.890827,-4052.972308,-2379.9185190000003
0,-52.07625984,71.3920289,-16.4661015,-5674.862358,-269.723322,5944.585669
1,855.931744,-628.4619483,-225.3244465,103.114671,-445.94046199999997,342.82578
0,-70.99244037,64.51769087,3.598379739,-1866.903951,-4510.407561,6377.311512
1,-34.86797632,-419.2972527,456.418423,-5416.41727,-370.67656999999997,5787.093829
0,44.94564233,-54.76312874,18.71991841,5796.210035000001,-76.945264,-5719.264771
1,-10.56004186,702.7823703,-689.6470831,3884.212948,175.81444100000002,-4060.027378
0,63.28539081,-35.14997709,-28.13541372,1834.6060810000001,4632.551759,-6467.157851000001
0,-44.13694464,62.55258772,-22.15935897,-5940.032428,322.50868099999997,5617.523747
0,-46.2541941,-37.80015976,68.18305063,5472.08266,-5241.411923,-230.67073699999997
1,875.7285125,-555.7699762,-317.8146298,152.248822,-458.357504,306.108682
1,879.1386438,-354.3205979,-524.8153797,262.556899,-465.24303100000003,202.686132
0,47.48961606,-52.29363036,12.57731101,5387.7536789999995,654.596899,-6042.350578
0,-8.872660067,-20.02897923,25.58020939,6356.007031,-4265.154179,-2090.852852
0,-57.72708799,2.082967765,58.32287259,2708.097667,-6600.6335229999995,3892.535856
1,2.536617962,-719.1822536,719.0618615,-3641.115753,-141.073647,3782.1894
1,511.5170819,-8.193106158,41.597766,3004.7765990000003,-6426.593470000001,3421.816871
0,51.35043772,-54.79459119,-0.27885541,4453.038612,2051.491475,-6504.530087
1,617.8581481,-855.6659894,239.8790439,-144.595055,-311.110976,455.706042
1,598.5977751,-868.0924092,-31.6241349,-151.369526,-344.84444499999995,496.213971
1,879.0831055,51.3040358,2.884773516,-553.819926,-2445.628548,2999.448474
0,-10.21420918,-18.15391201,24.91733915,6326.713084999999,-4333.0341450000005,-1993.67894
1,416.0165777,19.599404,7.465368735,3135.855525,-6197.553317999999,3061.6977930000003
0,43.59562838,37.23791018,-83.75363631,-2806.811106,6823.341855000001,-4016.5307380000004
0,-52.84808692,89.60258349,-34.84404388,-5561.969721,-440.603108,6002.572829
1,-642.3891491,-182.2972794,-47.85793987,-438.26804999999996,4132.508336,-3694.2402749999997
0,-57.11745855,21.94609794,32.07912391,2905.7201800000003,-6446.070972,3540.3507919999997
0,53.80488305,-5.326867945,-45.74117476,-504.74006,6016.4585799999995,-5511.71852
0,-57.09202563,-46.35149463,59.57444075,4677.690193,-5839.800824,1162.110631
0,52.00381057,22.06043308,-72.20344722,-1498.284854,6509.7192159999995,-5011.434373
1,-98.42993346,811.5984369,54.32439082,385.654973,-2202.471678,1816.8167050000002
1,-831.6374423,673.3623854,160.3805774,-65.419563,432.42565299999995,-367.00609000000003
0,3.305855728,-58.05951874,51.15008448,6614.971066,-3924.550432,-2690.420634
1,810.7430738,66.82028442,-17.89167755,-2221.48542,322.508406,1898.977014
0,-39.79445061,3.541396499,32.79326661,4856.146559,-6072.040744,1215.894196
0,31.89746581,-37.07672168,7.130864207,6085.220966,-862.3499169999999,-5222.8710599999995
0,23.95576404,-58.93806374,37.11044391,463.575684,-5639.022268,5175.446583999999
0,42.69430029,-40.62848115,0.294930809,5160.645413,1036.473625,-6197.119038
0,-45.86939377,72.59016165,-24.01640507,-6078.714311999999,565.843872,5512.87044
1,-51.40966874,-197.8276663,251.6694692,-5584.35427,-441.664597,6026.018867
0,13.90713076,-61.58709774,43.93998653,6637.040201,-2939.905859,-3697.134342
1,864.0308781,-351.7546455,20.53639262,267.494843,-3541.920855,3274.426012
1,878.7373958,-534.4939864,-344.2387734,165.713152,-460.669572,294.95642
1,-372.6506199,-506.3016911,881.0388969,-465.62163999999996,214.38465399999998,251.236986
0,-43.68496099,73.30178258,-26.75144194,-6209.175929,879.580614,5329.5953150000005
0,31.43741957,28.46699927,-63.30435194,-4670.772326,6457.80828,-1787.0359540000002
1,71.71878706,-812.6833913,741.011994,-387.99901800000004,-21.521565999999996,409.520584
0,55.5722127,1.295173569,-54.60857474,-321.42517,5987.604348,-5666.179189
1,636.7232584,-849.1510038,212.425482,-130.69066999999998,-321.67636600000003,452.36703600000004
1,880.6338522,-367.04967,-513.5814044,256.546235,-465.752276,209.206041
0,-20.0329683,70.34144565,-47.38805714,-6726.357374,3435.9927909999997,3290.364583
0,16.70349733,-34.96761814,20.07272976,6477.314249999999,-2292.894934,-4184.4193270000005
0,-51.89916945,98.75719284,-50.31411593,-5939.075208,247.775297,5691.2999
1,-0.872439225,639.7181571,-636.1579647,4449.856125,241.10559,-4690.961704
0,10.18556962,-60.51218013,46.72545536,6652.338659999999,-3309.696291,-3342.6423689999997
1,-869.3287428,402.3306228,-17.10452622,-243.12409,3400.233573,-3157.1094829999997
1,-68.06234803,543.2154588,-472.7561038,-2645.174983,-360.63215099999996,3005.8071339999997
0,11.93089859,72.94654484,-87.78633756,-5885.391127000001,5992.420764,-107.02963700000001
1,45.44223811,-786.0861529,742.645841,-401.457463,-4.13061,405.58808400000004
0,-18.45788105,60.80756212,-46.04207974,-6677.244717,3218.4179940000004,3458.826734
0,-35.83013542,-18.99863156,54.82876698,3819.733115,-6605.555286,2785.822171
0,-7.992843673,-35.26308221,45.54049839,6375.476008000001,-4542.0595220000005,-1833.416486
0,-67.67239261,61.08240196,8.812198306,-2898.338355,-3725.860501,6624.198856
1,-772.1163209,-68.73192598,22.18720288,2549.554315,-947.5814479999999,-1601.9728670000002
0,54.26100822,16.13424597,-72.68926074,18.162485,5920.881977999999,-5939.044463
1,636.3127913,5.127316641,35.68563978,2398.9608390000003,-5981.661642,3582.7008029999997
1,-607.0918402,859.280927,-252.1913504,151.017031,306.43987000000004,-457.45690099999996
0,29.68438289,-44.71856942,17.30999381,6100.908616,-845.581814,-5255.326802
1,859.6625672,-311.2040943,6.515960277,284.919272,-3589.848218,3304.928946
0,49.983064,16.66377991,-64.30291803,-1873.1039580000001,6558.611103,-4685.5071339999995
1,-616.1155255,411.9953709,15.81343996,-1637.3011599999998,2832.303958,-1195.002798
0,40.85141774,22.5994915,-60.09086645,-3295.940989,6700.191729000001,-3404.25074
1,-618.1491299,861.4517732,30.08949503,137.347276,474.441187,-611.788463
0,46.74696422,32.7465892,-82.64913354,-2131.529191,6718.224117,-4586.694926
0,-47.43918043,9.781016637,34.44906388,4119.710595,-6348.117776,2228.407181
1,53.26221347,-274.914308,224.4409064,4763.376618,423.816129,-5187.192747
0,46.86766988,31.28934384,-81.07879572,-2220.371626,6724.430394,-4504.058768
0,-62.04976772,72.60803534,-8.245197302,-4396.349848,-2146.00067,6542.350518
0,-65.65602836,42.97434566,18.91469886,-2827.3452239999997,-3825.459143,6652.804356000001
1,-758.2498627,772.0492513,16.00615661,15.006112,1543.378551,-1558.384663
0,6.839989282,77.69820906,-87.55963897,-6137.304085,5723.733169,413.570927
0,-56.68901698,21.36104832,37.22232679,2643.690335,-6458.069233,3814.378898
1,136.0541121,688.9160443,-822.8467544,440.893728,-89.944569,-350.94915899999995
0,47.03455604,33.40769015,-83.85061444,-1942.4301600000001,6686.342761999999,-4743.912602
0,15.05881948,72.35305076,-90.5544371,-5673.28102,6203.824670999999,-530.5436510000001
1,-576.0498259,1.541765901,-38.81215195,-2713.647035,6231.7851200000005,-3518.1380849999996
0,31.93951196,-29.13158347,-5.990614686,5778.808013,-105.12935399999999,-5673.678647999999
0,-19.08098831,96.09020519,-80.40944569,-6816.797086,3906.5047010000003,2910.2923849999997
0,-67.20664471,62.53006656,6.899212977,-3086.7472789999997,-3552.515472,6639.262751
0,-58.35424478,88.67975507,-33.21240348,-5185.102274,-1043.326086,6228.42836
1,391.555109,-881.9769039,490.4195315,-274.494253,-188.62314899999998,463.117413
1,-49.478953,-219.5202451,271.2397415,-5590.341691,-434.633507,6024.975197999999
1,-500.7335672,233.4197342,269.5018605,1448.850304,-153.602328,-1295.2479759999999
1,-119.8025178,-695.6866569,-57.51486782,-438.556316,3005.66937,-2567.113065
0,-62.32743033,30.89256303,28.33995487,2040.106156,-6334.031253,4293.925107999999
1,-690.3934526,-106.5498243,797.1795113,-248.90096,338.343775,-89.442815
1,199.118174,-34.47929887,48.99839198,3904.5564910000003,-6613.592106,2709.0356150000002
0,-70.3388903,52.26790418,14.7226352,80.183818,-5657.67818,5577.494350999999
1,-187.1402042,-650.0034453,-57.77358938,-449.55347800000004,3220.002335,-2770.448857
0,-48.36443624,94.09738525,-48.73730644,-6066.161728,527.7136919999999,5538.448047
1,24.41898495,752.3263748,56.55779012,418.526944,-2674.669855,2256.142911
0,41.80487591,20.35572162,-59.43061529,-3109.130574,6691.985355,-3582.854781
0,-25.3675857,80.25462425,-52.650691,-6717.855078,2850.7996,3867.0554890000003
1,820.4103147,-126.2229458,-694.1896323,353.699302,-438.833307,85.134005
0,54.00116531,-21.31517798,-30.74223888,3597.934879,3105.9039989999997,-6703.838878
0,-20.80798125,91.8451498,-74.05048981,-6804.576339,3605.976737,3198.5996130000003
1,-778.5815305,-68.45731344,21.48188944,2496.612118,-843.8372909999999,-1652.774827
1,108.5520612,705.977754,-812.4068213,435.941044,-75.535405,-360.40565
0,43.55595579,-40.60602831,-0.678271909,5098.895208,1136.017575,-6234.912783
0,41.65306952,-28.20825636,-16.38829642,5048.406099,1235.253371,-6283.65947
0,53.06630918,-13.08565579,-43.03185731,2953.7679820000003,3772.5117760000003,-6726.279758
0,-66.33656233,19.96992538,49.05002729,906.422891,-6159.766569,5253.343678
0,29.2694269,-53.85850645,41.87533754,6637.6598859999995,-2612.868456,-4024.7914299999998
1,-213.7774235,-630.5873483,-57.77729364,-453.18237799999997,3300.2488089999997,-2847.066431
0,40.8950963,17.33864617,-61.48984332,-3694.722658,6652.4625750000005,-2957.739906
0,51.28439618,22.58330197,-77.27965736,-811.927248,6304.088417,-5492.161169
1,-807.995827,-66.83238931,17.87934199,2222.926849,-322.50779,-1900.419059
0,56.83284311,-13.66105342,-39.02507707,433.937251,5544.028589,-5977.965829000001
0,-19.14741616,-12.98353324,28.67746148,6046.236482,-4971.013058,-1075.223424
0,-44.04474708,62.54810997,-22.163832,-5939.524712,322.50867,5617.016053
1,187.3572172,649.6361715,57.77121312,449.66007900000005,-3220.024016,2770.363937
1,865.975689,-350.0299637,0.889939683,267.248817,-3467.332649,3200.0838209999997
1,-705.084727,145.8851657,561.3819258,495.986645,184.15078,-680.137414
1,-523.7040715,-355.0065382,-51.40375994,-420.04516400000006,4040.4022449999998,-3620.357092
1,864.0559319,-337.1984781,2.851156944,273.206945,-3510.283832,3237.076887
1,-877.5795699,-53.548519,-0.537722291,750.564474,2150.846423,-2901.4108969999997
0,-66.3757534,85.51421783,-22.37388612,-4131.012226000001,-2418.1962639999997,6549.208490000001
1,878.7385813,54.26566498,-0.250291131,-814.69201,-2051.490166,2866.1821760000003
1,-813.9798786,-30.75613214,-20.32162013,-956.465433,4479.357212,-3522.891779
0,18.70537998,43.13630488,-61.84168486,-5802.606392,5741.178234,61.428158
